icao,stand,lat,lon,type
SBGR,502R,-23.42810278,-46.47605278,STAND
SBGR,503,-23.42780000,-46.47665278,STAND
SBGR,504,-23.42725000,-46.47674444,STAND
SBGR,504L,-23.42742222,-46.47665278,STAND
SBGR,504R,-23.42707778,-46.47680556,STAND
SBGR,505,-23.42680556,-46.47692778,STAND
SBGR,505R,-23.42672778,-46.47691944,STAND
SBGR,506,-23.42630000,-46.47689167,STAND
SBGR,507,-23.42530556,-46.47473333,STAND
SBGR,507L,-23.42518333,-46.47507778,STAND
SBGR,507R,-23.42545000,-46.47465000,STAND
SBGR,508,-23.42656389,-46.47451111,STAND
SBGR,508L,-23.42588611,-46.47485278,STAND
SBGR,508R,-23.42615278,-46.47442500,STAND
SBGR,509,-23.42683611,-46.47425000,STAND
SBGR,509L,-23.42668611,-46.47460000,STAND
SBGR,509R,-23.42695278,-46.47417222,STAND
SBGR,510,-23.42753889,-46.47402778,STAND
SBGR,510L,-23.42738889,-46.47437778,STAND
SBGR,510R,-23.42765556,-46.47395000,STAND
SBGR,511,-23.42824167,-46.47380556,STAND
SBGR,511L,-23.42811111,-46.47415000,STAND
SBGR,511R,-23.42837778,-46.47372222,STAND
SBGR,5L,-23.43985278,-46.48086389,STAND
SBGR,6,-23.43988889,-46.48110278,STAND
SBGR,601,-23.42753056,-46.47288333,STAND
SBGR,601L,-23.42764167,-46.47258333,STAND
SBGR,601R,-23.42737778,-46.47302222,STAND
SBGR,602,-23.42677222,-46.47312500,STAND
SBGR,602L,-23.42688056,-46.47281389,STAND
SBGR,602R,-23.42661667,-46.47325278,STAND
SBGR,603,-23.42587222,-46.47344722,STAND
SBGR,603L,-23.42600833,-46.47309167,STAND
SBGR,603R,-23.42573611,-46.47349444,STAND
SBGR,604,-23.42510278,-46.47365556,STAND
SBGR,604L,-23.42522500,-46.47333889,STAND
SBGR,604R,-23.42493889,-46.47374722,STAND
SBGR,605,-23.42419444,-46.47394167,STAND
SBGR,605L,-23.42430556,-46.47363056,STAND
SBGR,605R,-23.42403889,-46.47407222,STAND
SBGR,606,-23.42343611,-46.47418333,STAND
SBGR,606L,-23.42354167,-46.47387222,STAND
SBGR,606R,-23.42328056,-46.47431111,STAND
SBGR,607,-23.42274444,-46.47160278,STAND
SBGR,607L,-23.42263611,-46.47191389,STAND
SBGR,607R,-23.42291111,-46.47151944,STAND
SBGR,608,-23.42350278,-46.47136111,STAND
SBGR,608L,-23.42339444,-46.47167222,STAND
SBGR,608R,-23.42366944,-46.47128056,STAND
SBGR,609,-23.42441111,-46.47107222,STAND
SBGR,609L,-23.42430556,-46.47138333,STAND
SBGR,609R,-23.42458056,-46.47099167,STAND
SBGR,610,-23.42517222,-46.47083333,STAND
SBGR,610L,-23.42506389,-46.47114444,STAND
SBGR,610R,-23.42533889,-46.47075278,STAND
SBGR,611,-23.42608056,-46.47054444,STAND
SBGR,611L,-23.42597500,-46.47085556,STAND
SBGR,611R,-23.42625000,-46.47046389,STAND
SBGR,612,-23.42683889,-46.47030278,STAND
SBGR,612L,-23.42673333,-46.47061389,STAND
SBGR,612R,-23.42700833,-46.47022222,STAND
SBGR,6L,-23.43990278,-46.48105000,STAND
SBGR,7,-23.43994444,-46.48131389,STAND
SBGR,701,-23.42624444,-46.46934167,STAND
SBGR,701L,-23.42637778,-46.46903056,STAND
SBGR,701R,-23.42610278,-46.46941944,STAND
SBGR,702,-23.42554722,-46.46956111,STAND
SBGR,702L,-23.42567500,-46.46925000,STAND
SBGR,702R,-23.42540000,-46.46964167,STAND
SBGR,703,-23.42485000,-46.46978056,STAND
SBGR,703L,-23.42497222,-46.46947222,STAND
SBGR,703R,-23.42469722,-46.46986111,STAND
SBGR,713,-23.42429722,-46.46756944,STAND
SBGR,713L,-23.42416944,-46.46790556,STAND
SBGR,713R,-23.42452222,-46.46779444,STAND
SBGR,714,-23.42500000,-46.46734722,STAND
SBGR,714A,-23.42488056,-46.46739444,STAND
SBGR,714L,-23.42487222,-46.46768333,STAND
SBGR,714R,-23.42522222,-46.46757222,STAND
SBGR,715,-23.42564167,-46.46715278,STAND
SBGR,715L,-23.42557500,-46.46746111,STAND
SBGR,715R,-23.42592500,-46.46735000,STAND
SBGR,7L,-23.43994722,-46.48121389,STAND
SBGR,7R,-23.43998889,-46.48137778,STAND
SBGR,8,-23.44000000,-46.48152778,STAND
SBGR,8R,-23.44003333,-46.48154167,STAND
SBGR,9,-23.43967778,-46.48155278,STAND
SBGR,901,-23.42436944,-46.46093889,STAND
SBGR,902,-23.42445278,-46.46055000,STAND
SBGR,903,-23.42419167,-46.46028333,STAND
SBGR,904,-23.42427778,-46.45990000,STAND
SBGR,905,-23.42401389,-46.45962500,STAND
SBGR,906,-23.42410000,-46.45924167,STAND
SBGR,907,-23.42383889,-46.45896667,STAND
SBGR,908,-23.42392222,-46.45858333,STAND
SBGR,909,-23.42365833,-46.45831111,STAND
SBGR,910,-23.42366944,-46.45973611,STAND
SBGR,911,-23.42349167,-46.45907778,STAND
SBGR,9R,-23.43966111,-46.48159167,STAND
SBGR,H1,-23.43922500,-46.48237500,STAND
SBGR,H2,-23.43939722,-46.48240833,STAND
SBGR,H3,-23.43960278,-46.48244722,STAND
SBGR,L2,-23.43051111,-46.48660000,STAND
SBIL,1,-14.81448611,-39.03238333,STAND
SBIL,10,-14.81484167,-39.03056667,STAND
SBIL,2A,-14.81447778,-39.03198333,STAND
SBIL,2B,-14.81443333,-39.03185833,STAND
SBIL,3A,-14.81446667,-39.03158056,STAND
SBIL,3B,-14.81441944,-39.03145556,STAND
SBIL,4,-14.81463333,-39.03072500,STAND
SBIL,5,-14.81463056,-39.03058889,STAND
SBIL,6,-14.81462500,-39.03045278,STAND
SBIL,7,-14.81462222,-39.03031667,STAND
SBIL,8,-14.81483056,-39.03029444,STAND
SBIL,9,-14.81483611,-39.03043056,STAND
SBIP,1,-19.47416667,-42.48766667,STAND
SBIZ,01,-5.53130278,-47.45630833,STAND
SBIZ,02,-5.53161944,-47.45664444,STAND
SBIZ,03,-5.53182222,-47.45698056,STAND
SBIZ,04,-5.53207500,-47.45726389,STAND
SBIZ,05,-5.53164444,-47.45671944,STAND
SBIZ,06,-5.53150278,-47.45682222,STAND
SBIZ,07,-5.53136111,-47.45692500,STAND
SBIZ,08,-5.53195278,-47.45713889,STAND
SBIZ,09,-5.53180833,-47.45724167,STAND
SBIZ,10,-5.53166667,-47.45734722,STAND
SBIZ,11,-5.53219167,-47.45755000,STAND
SBIZ,12,-5.53198333,-47.45770000,STAND
SBJE,01,-2.90485000,-40.34899167,STAND
SBJE,02,-2.90499722,-40.34891944,STAND
SBJE,03,-2.90513611,-40.34880556,STAND
SBJE,04,-2.90527778,-40.34871667,STAND
SBJE,05,-2.90472500,-40.34870000,STAND
SBJE,06,-2.90487222,-40.34862778,STAND
SBJE,07,-2.90502222,-40.34855278,STAND
SBJE,08,-2.90516667,-40.34847500,STAND
SBJE,09,-2.90478611,-40.34811667,STAND
SBJE,10,-2.90460556,-40.34779444,STAND
SBJE,11,-2.90456111,-40.34760556,STAND
SBJF,1,-21.79233333,-43.38483333,STAND
SBJF,2,-21.79266667,-43.38483333,STAND
SBJF,3,-21.79300000,-43.38500000,STAND
SBJH,01,-23.42495000,-47.16775000,STAND
SBJH,A01,-23.42813333,-47.17681111,STAND
SBJH,A02,-23.42808333,-47.17591944,STAND
SBJH,A03,-23.42835278,-47.17684444,STAND
SBJH,A04,-23.42816667,-47.17583611,STAND
SBJH,A05,-23.42850556,-47.17679167,STAND
SBJH,A06,-23.42825000,-47.17598333,STAND
SBJH,A07,-23.42857500,-47.17669444,STAND
SBJH,A08,-23.42836111,-47.17594167,STAND
SBJH,A10,-23.42846667,-47.17600000,STAND
SBJH,A12,-23.42856944,-47.17587778,STAND
SBJH,A14,-23.42863889,-47.17596111,STAND
SBJH,C101,-23.42814167,-47.17509722,STAND
SBJH,C102,-23.42810278,-47.17419444,STAND
SBJH,C103,-23.42821389,-47.17517500,STAND
SBJH,C104,-23.42894167,-47.17426944,STAND
SBJH,C105,-23.42831389,-47.17507222,STAND
SBJH,C106,-23.42919167,-47.17434444,STAND
SBJH,C107,-23.42841944,-47.17512222,STAND
SBJH,C108,-23.42925000,-47.17429167,STAND
SBJH,C109,-23.42852778,-47.17509444,STAND
SBJH,C110,-23.42955833,-47.17431667,STAND
SBJH,C111,-23.42861667,-47.17521111,STAND
SBJH,C112,-23.42962222,-47.17443889,STAND
SBJH,C113,-23.42869722,-47.17514167,STAND
SBJH,C114,-23.42985833,-47.17434167,STAND
SBJH,C115,-23.42936944,-47.17527778,STAND
SBJH,C117,-23.42958056,-47.17526667,STAND
SBJH,C119,-23.42978889,-47.17531389,STAND
SBJH,C201,-23.42813611,-47.17374722,STAND
SBJH,C202,-23.42820278,-47.17277778,STAND
SBJP,01,-7.14561111,-34.94943056,STAND
SBJP,02,-7.14586944,-34.94969167,STAND
SBJP,03,-7.14613333,-34.94994444,STAND
SBJP,04,-7.14672222,-34.94836111,STAND
SBJP,05,-7.14698333,-34.94810278,STAND
SBJP,06,-7.14724167,-34.94784444,STAND
SBJP,07,-7.14750278,-34.94758611,STAND
SBJP,08,-7.14776111,-34.94732778,STAND
SBJP,09,-7.14393056,-34.95228611,STAND
SBJP,10,-7.14410556,-34.95235833,STAND
SBJP,11,-7.14356111,-34.95268056,STAND
SBJP,12,-7.14376111,-34.95276667,STAND
SBJP,13,-7.14394167,-34.95289722,STAND
SBJR,A1,-22.98891944,-43.37112500,STAND
SBJR,A2,-22.98892778,-43.37090000,STAND
SBJR,A3,-22.98894167,-43.37067222,STAND
SBJR,B1,-22.98862778,-43.37107500,STAND
SBJR,B2,-22.98863889,-43.37107500,STAND
SBJR,B3,-22.98865000,-43.37061944,STAND
SBJR,C1,-22.98834167,-43.37105833,STAND
SBJR,C2,-22.98835000,-43.37083056,STAND
SBJR,C3,-22.98836111,-43.37060000,STAND
SBJR,D1,-22.98804722,-43.37104167,STAND
SBJR,D2,-22.98806111,-43.37081111,STAND
SBJR,D3,-22.98807222,-43.37058333,STAND
SBJR,E1,-22.98775556,-43.37101389,STAND
SBJR,E2,-22.98778056,-43.37064444,STAND
SBJR,F1,-22.98736389,-43.37101111,STAND
SBJR,F2,-22.98736389,-43.37101111,STAND
SBJR,F3,-22.98736944,-43.37052500,STAND
SBJR,G1,-22.98689444,-43.37098333,STAND
SBJR,G2,-22.98690000,-43.37074167,STAND
SBJR,G3,-22.98691111,-43.37049722,STAND
SBJR,H1,-22.98641667,-43.37095556,STAND
SBJR,H2,-22.98642500,-43.37095556,STAND
SBJR,H3,-22.98643889,-43.37046944,STAND
SBJR,I1,-22.98594167,-43.37092222,STAND
SBJR,I2,-22.98595278,-43.37068889,STAND
SBJR,I3,-22.98596389,-43.37045556,STAND
SBJR,J1,-22.98565278,-43.37090556,STAND
SBJR,J2,-22.98566389,-43.37067222,STAND
SBJR,J3,-22.98567500,-43.37043611,STAND
SBJR,L1,-22.98536111,-43.37088611,STAND
SBJR,L2,-22.98537500,-43.37065278,STAND
SBJR,L3,-22.98538611,-43.37041944,STAND
SBJR,M1,-22.98507778,-43.37090833,STAND
SBJR,M2,-22.98508611,-43.37069722,STAND
SBJR,M3,-22.98509444,-43.37048611,STAND
SBJR,N,-22.98476389,-43.37080556,STAND
SBJR,S1,-22.99049722,-43.37119167,STAND
SBJR,S10,-22.98969167,-43.37087500,STAND
SBJR,S11,-22.98948056,-43.37114722,STAND
SBJR,S12,-22.98949444,-43.37086111,STAND
SBJR,S2,-22.99051111,-43.37094167,STAND
SBJR,S3,-22.99026667,-43.37119722,STAND
SBJR,S4,-22.99028056,-43.37090833,STAND
SBJR,S5,-22.99006944,-43.37118333,STAND
SBJR,S6,-22.99008333,-43.37089722,STAND
SBJR,S7,-22.98987222,-43.37117222,STAND
SBJR,S8,-22.98988611,-43.37088611,STAND
SBJR,S9,-22.98967500,-43.37116111,STAND
SBJV,01,-26.22404722,-48.80050556,STAND
SBJV,02,-26.22388611,-48.80072778,STAND
SBJV,02A,-26.22395000,-48.80066944,STAND
SBJV,02B,-26.22383889,-48.80081944,STAND
SBJV,03,-26.22371667,-48.80096111,STAND
SBJV,04,-26.22359167,-48.80130833,STAND
SBJV,05,-26.22353889,-48.80154167,STAND
SBJV,06,-26.22355833,-48.80233056,STAND
SBJV,07,-26.22384167,-48.80258333,STAND
SBJV,08,-26.22413056,-48.80283333,STAND
SBJV,09,-26.22441667,-48.80308611,STAND
SBKP,101,-23.00186389,-47.14900556,STAND
SBKP,102,-23.00211111,-47.14865833,STAND
SBKP,103,-23.00236111,-47.14831111,STAND
SBKP,104,-23.00260833,-47.14796667,STAND
SBKP,105,-23.00285833,-47.14761667,STAND
SBKP,106,-23.00310556,-47.14727222,STAND
SBKP,107,-23.00292778,-47.14711944,STAND
SBKP,108,-23.00268056,-47.14746667,STAND
SBKP,109,-23.00243056,-47.14781667,STAND
SBKP,110,-23.00215833,-47.14816111,STAND
SBKP,111,-23.00185556,-47.14849722,STAND
SBKP,A02,-23.00867778,-47.15123056,STAND
SBKP,A02A,-23.00839444,-47.15129722,STAND
SBKP,A04,-23.00878056,-47.15121944,STAND
SBKP,A06,-23.00931944,-47.15176667,STAND
SBKP,A06A,-23.00903611,-47.15183333,STAND
SBKP,A08,-23.00942222,-47.15175556,STAND
SBKP,B02,-23.00703889,-47.14999167,STAND
SBKP,B04,-23.00682222,-47.15036389,STAND
SBKP,B06,-23.00654167,-47.15068611,STAND
SBKP,B07,-23.00714167,-47.15135833,STAND
SBKP,B08,-23.00632500,-47.15105833,STAND
SBKP,B09,-23.00715278,-47.15147222,STAND
SBKP,B09A,-23.00721389,-47.15177778,STAND
SBKP,B10,-23.00604722,-47.15138056,STAND
SBKP,B11,-23.00664444,-47.15205278,STAND
SBKP,B12,-23.00582778,-47.15175000,STAND
SBKP,B13,-23.00665556,-47.15216667,STAND
SBKP,B13A,-23.00671667,-47.15246944,STAND
SBKP,B14,-23.00555000,-47.15207500,STAND
SBKP,C02,-23.00493333,-47.14767500,STAND
SBKP,C04,-23.00468333,-47.14802222,STAND
SBKP,C05,-23.00537778,-47.14860278,STAND
SBKP,C06,-23.00443611,-47.14836944,STAND
SBKP,C07,-23.00513056,-47.14895000,STAND
SBKP,C08,-23.00418611,-47.14871667,STAND
SBKP,C09,-23.00488056,-47.14929722,STAND
SBKP,C10,-23.00393889,-47.14906389,STAND
SBKP,C11,-23.00463333,-47.14964444,STAND
SBKP,C12,-23.00368889,-47.14941111,STAND
SBKP,C13,-23.00438333,-47.14999167,STAND
SBKP,C14,-23.00344167,-47.14975833,STAND
SBKP,C15,-23.00413611,-47.15033889,STAND
SBKP,INS,-23.00915000,-47.13941389,STAND
SBKP,M1,-23.00693889,-47.14203056,STAND
SBKP,M1A,-23.00684167,-47.14180278,STAND
SBKP,M1B,-23.00663611,-47.14209444,STAND
SBKP,M2,-23.00650833,-47.14261944,STAND
SBKP,M2A,-23.00642222,-47.14238056,STAND
SBKP,M2B,-23.00621944,-47.14267500,STAND
SBKP,M3,-23.00608889,-47.14320556,STAND
SBKP,M3A,-23.00601111,-47.14296389,STAND
SBKP,M3B,-23.00580278,-47.14325278,STAND
SBKP,M4,-23.00566667,-47.14379167,STAND
SBKP,M4A,-23.00559722,-47.14354167,STAND
SBKP,M4B,-23.00538611,-47.14383056,STAND
SBKP,M5,-23.00525000,-47.14438056,STAND
SBKP,M5A,-23.00517778,-47.14412222,STAND
SBKP,M5B,-23.00496944,-47.14441111,STAND
SBKP,M6,-23.00483056,-47.14496667,STAND
SBKP,M6A,-23.00476389,-47.14470278,STAND
SBKP,M6B,-23.00455556,-47.14499167,STAND
SBKP,M7,-23.00440833,-47.14555000,STAND
SBKP,M7A,-23.00434722,-47.14528056,STAND
SBKP,M7B,-23.00413889,-47.14557222,STAND
SBKP,M8,-23.00398889,-47.14613611,STAND
SBKP,M8A,-23.00393056,-47.14586111,STAND
SBKP,M8B,-23.00372500,-47.14615278,STAND
SBKP,R1,-23.01121944,-47.13948056,STAND
SBKP,R10,-23.01055000,-47.13794167,STAND
SBKP,R10A,-23.01037778,-47.13787778,STAND
SBKP,R11,-23.01026389,-47.13770000,STAND
SBKP,R12,-23.00997778,-47.13745833,STAND
SBKP,R12A,-23.00980000,-47.13739167,STAND
SBKP,R13,-23.00968889,-47.13721667,STAND
SBKP,R14,-23.00863333,-47.13883056,STAND
SBKP,R15,-23.00880000,-47.13898611,STAND
SBKP,R16,-23.00918611,-47.13903333,STAND
SBKP,R17,-23.00891111,-47.13916667,STAND
SBKP,R18,-23.00863333,-47.13928889,STAND
SBKP,R19,-23.00835556,-47.13941389,STAND
SBKP,R2,-23.01088333,-47.13963056,STAND
SBKP,R3,-23.01055556,-47.13978333,STAND
SBKP,R4,-23.01021111,-47.13993889,STAND
SBKP,R5,-23.00987500,-47.14009167,STAND
SBKP,R6,-23.00953889,-47.14024444,STAND
SBKP,R7,-23.00920556,-47.14039444,STAND
SBKP,R8,-23.00886944,-47.14054722,STAND
SBKP,R9,-23.01088056,-47.13821667,STAND
SBKP,T1,-23.00978056,-47.13585833,STAND
SBKP,T2,-23.01000833,-47.13604722,STAND
SBKP,T3,-23.01023611,-47.13623611,STAND
SBKP,T4,-23.01046667,-47.13642222,STAND
SBKP,T5,-23.01069444,-47.13661111,STAND
SBLO,1,-23.32895833,-51.13642778,STAND
SBLO,10,-23.32917500,-51.13800000,STAND
SBLO,11,-23.32904722,-51.13795000,STAND
SBLO,12,-23.32900000,-51.13851944,STAND
SBLO,13,-23.32887500,-51.13847222,STAND
SBLO,14,-23.32882500,-51.13894722,STAND
SBLO,15,-23.32866667,-51.13916944,STAND
SBLO,16,-23.32836667,-51.13927500,STAND
SBLO,2,-23.32908333,-51.13604444,STAND
SBLO,3,-23.32921111,-51.13566389,STAND
SBLO,4,-23.32933889,-51.13528333,STAND
SBLO,5,-23.32946667,-51.13490000,STAND
SBLO,6,-23.32959444,-51.13451944,STAND
SBLO,7,-23.32932778,-51.13711944,STAND
SBLO,8,-23.32927778,-51.13768889,STAND
SBLO,9,-23.32915278,-51.13763889,STAND
SBME,1,-22.33666667,-41.76047222,STAND
SBME,10,-22.33802778,-41.76086111,STAND
SBME,11,-22.33791667,-41.76136111,STAND
SBME,12,-22.33827778,-41.76102778,STAND
SBME,13,-22.33816667,-41.76152778,STAND
SBME,14,-22.33852778,-41.76122222,STAND
SBME,15,-22.33841667,-41.76172222,STAND
SBME,16,-22.33877778,-41.76138889,STAND
SBME,17,-22.33875000,-41.76191667,STAND
SBME,18,-22.33902778,-41.76155556,STAND
SBME,19,-22.33930556,-41.76175000,STAND
SBME,2,-22.33688889,-41.76002778,STAND
SBME,20,-22.33950000,-41.76188889,STAND
SBME,21,-22.33925000,-41.76227778,STAND
SBME,22,-22.33969444,-41.76202778,STAND
SBME,23,-22.33947222,-41.76247222,STAND
SBME,24,-22.33991667,-41.76222222,STAND
SBME,25,-22.33972222,-41.76261111,STAND
SBME,27,-22.34277778,-41.76463889,STAND
SBME,28,-22.34375000,-41.76488889,STAND
SBME,29,-22.34400000,-41.76508333,STAND
SBME,3,-22.33691667,-41.76063889,STAND
SBME,30,-22.34427778,-41.76527778,STAND
SBME,31,-22.34452778,-41.76544444,STAND
SBME,32,-22.34477778,-41.76563889,STAND
SBME,33,-22.34502778,-41.76580556,STAND
SBME,34,-22.34527778,-41.76600000,STAND
SBME,35,-22.34555556,-41.76619444,STAND
SBME,36,-22.34586111,-41.76641667,STAND
SBME,4,-22.33727778,-41.76033333,STAND
SBME,5,-22.33716667,-41.76083333,STAND
SBME,6,-22.33752778,-41.76050000,STAND
SBME,7,-22.33741667,-41.76100000,STAND
SBME,8,-22.33777778,-41.76069444,STAND
SBME,9,-22.33766667,-41.76116667,STAND
SBME,INS,-22.34297778,-41.76462500,STAND
SBML,1,-22.19703889,-49.92901111,STAND
SBML,2,-22.19700000,-49.92918333,STAND
SBML,3,-22.19705278,-49.92933056,STAND
SBML,4,-22.19696389,-49.92934722,STAND
SBML,5,-22.19733611,-49.92942500,STAND
SBML,6,-22.19739444,-49.92942500,STAND
SBMO,1,-9.51308611,-35.79531389,STAND
SBMO,10,-9.51418889,-35.79167222,STAND
SBMO,11,-9.51444722,-35.79124444,STAND
SBMO,12,-9.51452222,-35.79084167,STAND
SBMO,2,-9.51342500,-35.79517500,STAND
SBMO,201,-9.51190833,-35.79878889,STAND
SBMO,202,-9.51183333,-35.79919167,STAND
SBMO,203,-9.51175556,-35.79959444,STAND
SBMO,204,-9.51168056,-35.79999444,STAND
SBMO,205,-9.51160556,-35.80039722,STAND
SBMO,206,-9.51153056,-35.80080000,STAND
SBMO,3,-9.51382222,-35.79468889,STAND
SBMO,4,-9.51389167,-35.79432500,STAND
SBMO,5,-9.51395833,-35.79396389,STAND
SBMO,6,-9.51402778,-35.79360000,STAND
SBMO,7,-9.51405278,-35.79304167,STAND
SBMO,8,-9.51399444,-35.79249444,STAND
SBMO,9,-9.51406667,-35.79210556,STAND
SBMQ,1,0.05116944,-51.06665000,STAND
SBMQ,2,0.05096944,-51.06695833,STAND
SBMQ,3,0.05082222,-51.06713333,STAND
SBMQ,4,0.05054444,-51.06756111,STAND
SBMT,01,-23.51160556,-46.63410556,STAND
SBMT,02,-23.51180278,-46.63405278,STAND
SBMT,03,-23.51161389,-46.63395833,STAND
SBMT,04,-23.51181389,-46.63390556,STAND
SBMT,05,-23.51190278,-46.63381389,STAND
SBMT,06,-23.51182222,-46.63375833,STAND
SBMT,07,-23.51163333,-46.63366389,STAND
SBMT,08,-23.51183056,-46.63361111,STAND
SBMT,09,-23.51164444,-46.63351944,STAND
SBMT,10,-23.51184167,-46.63346389,STAND
SBMT,11,-23.51165278,-46.63337222,STAND
SBMT,12,-23.51185000,-46.63331944,STAND
SBMT,13,-23.51166111,-46.63322778,STAND
SBMT,14,-23.51200000,-46.63401667,STAND
SBMT,15,-23.51201111,-46.63384444,STAND
SBMT,16,-23.51202222,-46.63367222,STAND
SBMT,17,-23.51202222,-46.63349444,STAND
SBMT,18,-23.51204167,-46.63332778,STAND
SBMT,19,-23.51231389,-46.63370278,STAND
SBMT,20,-23.51232500,-46.63352222,STAND
SBMT,21,-23.51233889,-46.63331389,STAND
SBNF,101,-26.88065833,-48.65004167,STAND
SBNF,102,-26.88049167,-48.64967778,STAND
SBNF,103,-26.88028611,-48.64934167,STAND
SBNF,104,-26.88008333,-48.64900833,STAND
SBNF,105,-26.87987778,-48.64867222,STAND
SBNF,106,-26.87967222,-48.64833611,STAND
SBNF,201,-26.88086111,-48.65092500,STAND
SBNF,202,-26.88108889,-48.65129444,STAND
SBNF,203,-26.88105278,-48.65078056,STAND
SBNF,204,-26.88128056,-48.65115000,STAND
SBNF,306A,-26.87929722,-48.64818333,STAND
SBNF,306B,-26.87946389,-48.64805556,STAND
SBNF,307,-26.87903333,-48.64775278,STAND
SBNF,308,-26.87920278,-48.64762500,STAND
SBNT,A1,-5.91017778,-35.23888333,STAND
SBNT,A10,-5.90998333,-35.24009167,STAND
SBNT,A11,-5.90996111,-35.24022778,STAND
SBNT,A12,-5.90993889,-35.24036389,STAND
SBNT,A13,-5.90991944,-35.24050000,STAND
SBNT,A14,-5.90989722,-35.24063889,STAND
SBNT,A15,-5.90987500,-35.24077500,STAND
SBNT,A2,-5.91015833,-35.23900833,STAND
SBNT,A3,-5.91013889,-35.23912222,STAND
SBNT,A4,-5.91011389,-35.23927500,STAND
SBNT,A5,-5.91009444,-35.23941111,STAND
SBNT,A6,-5.91007222,-35.23954722,STAND
SBNT,A7,-5.91005000,-35.23968333,STAND
SBNT,A8,-5.91002778,-35.23981944,STAND
SBNT,A9,-5.91000556,-35.23995556,STAND
SBNT,B1,-5.90980000,-35.24125278,STAND
SBNT,B10,-5.90960000,-35.24248056,STAND
SBNT,B11,-5.90957778,-35.24261667,STAND
SBNT,B2,-5.90977778,-35.24138889,STAND
SBNT,B3,-5.90975556,-35.24152500,STAND
SBNT,B4,-5.90973333,-35.24166111,STAND
SBNT,B5,-5.90971111,-35.24179722,STAND
SBNT,B6,-5.90968889,-35.24193333,STAND
SBNT,B7,-5.90966667,-35.24206944,STAND
SBNT,B8,-5.90964444,-35.24220556,STAND
SBNT,B9,-5.90962222,-35.24234444,STAND
SBNT,C1,-5.91008056,-35.24129722,STAND
SBNT,C2,-5.91005833,-35.24143333,STAND
SBNT,C3,-5.91003611,-35.24156389,STAND
SBNT,C4,-5.91001667,-35.24169722,STAND
SBNT,C5,-5.90999444,-35.24183333,STAND
SBNT,C6,-5.90997222,-35.24196667,STAND
SBNT,C7,-5.90995000,-35.24210000,STAND
SBNT,C8,-5.90992778,-35.24223333,STAND
SBNT,C9,-5.90990556,-35.24236667,STAND
SBNT,D1,-5.90984167,-35.24290278,STAND
SBNT,D10,-5.90886944,-35.24370000,STAND
SBNT,D11,-5.90876389,-35.24378611,STAND
SBNT,D12,-5.90865556,-35.24387500,STAND
SBNT,D13,-5.90855000,-35.24396111,STAND
SBNT,D14,-5.90844167,-35.24405000,STAND
SBNT,D15,-5.90833333,-35.24413611,STAND
SBNT,D16,-5.90822778,-35.24422500,STAND
SBNT,D17,-5.90811944,-35.24431111,STAND
SBNT,D18,-5.90801389,-35.24440000,STAND
SBNT,D19,-5.90790556,-35.24448611,STAND
SBNT,D2,-5.90975278,-35.24297778,STAND
SBNT,D20,-5.90780000,-35.24457500,STAND
SBNT,D21,-5.90769167,-35.24466111,STAND
SBNT,D22,-5.90755000,-35.24477778,STAND
SBNT,D23,-5.90740278,-35.24489722,STAND
SBNT,D24,-5.90725556,-35.24501667,STAND
SBNT,D25,-5.90711111,-35.24513611,STAND
SBNT,D26,-5.90696389,-35.24525556,STAND
SBNT,D27,-5.90681944,-35.24537222,STAND
SBNT,D28,-5.90667222,-35.24549444,STAND
SBNT,D29,-5.90652778,-35.24561389,STAND
SBNT,D3,-5.90966111,-35.24305278,STAND
SBNT,D30,-5.90637778,-35.24573333,STAND
SBNT,D31,-5.90623056,-35.24585556,STAND
SBNT,D4,-5.90951111,-35.24317500,STAND
SBNT,D5,-5.90940556,-35.24326111,STAND
SBNT,D6,-5.90929722,-35.24335000,STAND
SBNT,D7,-5.90919167,-35.24343611,STAND
SBNT,D8,-5.90908333,-35.24352500,STAND
SBNT,D9,-5.90897778,-35.24361111,STAND
SBNT,E1,-5.90626944,-35.24530000,STAND
SBNT,E2,-5.90605833,-35.24546944,STAND
SBNT,E3,-5.90585000,-35.24564167,STAND
SBNT,G1,-5.90365833,-35.24651944,STAND
SBNT,G2,-5.90391389,-35.24681111,STAND
SBNT,G3,-5.90291389,-35.24713611,STAND
SBNT,G4,-5.90312500,-35.24739444,STAND
SBNT,H1,-5.90225278,-35.24781389,STAND
SBNT,H2,-5.90210556,-35.24793333,STAND
SBNT,H3,-5.90196111,-35.24805278,STAND
SBNT,H4,-5.90181667,-35.24817222,STAND
SBNT,H5,-5.90166944,-35.24829167,STAND
SBNT,H6,-5.90152500,-35.24841111,STAND
SBPA,06,-29.99114167,-51.17533333,STAND
SBPA,07,-29.99115000,-51.17488333,STAND
SBPA,08,-29.99115833,-51.17443056,STAND
SBPA,09,-29.99094444,-51.17400556,STAND
SBPA,10,-29.99093611,-51.17355556,STAND
SBPA,11,-29.99092778,-51.17310278,STAND
SBPA,11A,-29.99111667,-51.17264167,STAND
SBPA,12,-29.99196944,-51.17956667,STAND
SBPA,13,-29.99213056,-51.17915833,STAND
SBPA,14,-29.99221389,-51.17860833,STAND
SBPA,15,-29.99222222,-51.17819167,STAND
SBPA,1C,-29.99027778,-51.17852778,STAND
SBPA,21,-29.99198611,-51.18233333,STAND
SBPA,21A,-29.99188611,-51.18209722,STAND
