"ident","type","name","latitude_deg","longitude_deg","iso_country"
"YPDN","large_airport","Darwin International / RAAF Darwin","-12.41497","130.88185","AU"
"YPEA","medium_airport","RAAF Base Pearce","-31.6678009","116.0149994","AU"
"YPED","medium_airport","RAAF Base Edinburgh","-34.705705","138.615564","AU"
"YPGV","medium_airport","Gove","-12.26939964","136.8179932","AU"
"YPIR","medium_airport","Port Pirie","-33.238899","137.994995","AU"
"YPJT","medium_airport","Perth Jandakot","-32.09749985","115.8809967","AU"
"YPKA","medium_airport","Karratha","-20.71220016","116.7730026","AU"
"YPKG","medium_airport","Kalgoorlie Boulder","-30.791543","121.464586","AU"
"YPKS","medium_airport","Parkes","-33.13140106","148.2389984","AU"
"YPKT","medium_airport","Port Keats","-14.249701","129.529538","AU"
"YPKU","medium_airport","East Kimberley Regional (Kununurra)","-15.7781","128.707993","AU"
"YPLC","medium_airport","Port Lincoln","-34.6053009","135.8800049","AU"
"YPLM","medium_airport","Learmonth","-22.235201","114.090024","AU"
"YPMQ","medium_airport","Port Macquarie","-31.43580055","152.8630066","AU"
"YPOD","medium_airport","Portland","-38.31809998","141.470993","AU"
"YPPD","large_airport","Port Hedland International","-20.382787","118.629789","AU"
"YPPH","large_airport","Perth International","-31.94029999","115.9670029","AU"
"YPTN","medium_airport","Tindal","-14.52110004","132.378006","AU"
"YPXM","medium_airport","Christmas Island International","-10.450387","105.6911","CX"
"YQLP","medium_airport","Quilpie","-26.609176","144.253746","AU"
"YREN","medium_airport","Renmark","-34.1964","140.673996","AU"
"YROM","medium_airport","Roma","-26.54500008","148.7749939","AU"
"YSBK","medium_airport","Sydney Bankstown","-33.923618","150.990792","AU"
"YSCB","medium_airport","Canberra","-35.3069","149.195007","AU"
"YSCN","medium_airport","Camden","-34.038338","150.686406","AU"
"YSDU","medium_airport","Dubbo City Regional","-32.21670151","148.5749969","AU"
"YSHK","medium_airport","Shark Bay","-25.897294","113.575802","AU"
"YSHL","medium_airport","Shellharbour","-34.5611","150.789001","AU"
"YSHT","medium_airport","Shepparton","-36.428341","145.391473","AU"
"YSMI","medium_airport","Smithton","-40.83499908","145.0839996","AU"
"YSNB","medium_airport","Snake Bay","-11.417674","130.648481","AU"
"YSNF","medium_airport","Norfolk Island International","-29.041759","167.939474","NF"
"YSNW","medium_airport","Naval Air Station Nowra - HMAS Albatross","-34.9466","150.542451","AU"
"YSRI","medium_airport","RAAF Base Richmond","-33.604652","150.783051","AU"
"YSSY","large_airport","Sydney Kingsford Smith International","-33.946098","151.177002","AU"
"YSTW","medium_airport","Tamworth","-31.077898","150.845484","AU"
"YSWG","medium_airport","Wagga Wagga","-35.163484","147.46832","AU"
"YSWH","medium_airport","Swan Hill","-35.37580109","143.5330048","AU"
"YSWL","medium_airport","Stawell","-37.07170105","142.7409973","AU"
"YSWS","large_airport","[Duplicate] Western Sydney International","-33.88806","150.71472","AU"
"YTEF","medium_airport","Telfer","-21.715","122.228996","AU"
"YTEM","medium_airport","Temora","-34.421398","147.511993","AU"
"YTGM","medium_airport","Thargomindah","-27.986368","143.812065","AU"
"YTIB","medium_airport","Tibooburra","-29.451099","142.057999","AU"
"YTMU","medium_airport","Tumut Aerodrome","-35.26832","148.240526","AU"
"YTNG","medium_airport","Thangool","-24.494863","150.577967","AU"
"YTNK","medium_airport","Tennant Creek","-19.63439941","134.1829987","AU"
"YTRE","medium_airport","Taree","-31.888599","152.514008","AU"
"YWDH","medium_airport","Windorah","-25.410641","142.668428","AU"
"YWGT","medium_airport","Wangaratta","-36.417914","146.306896","AU"
"YWHA","medium_airport","Whyalla","-33.05889893","137.5140076","AU"
"YWKB","medium_airport","Warracknabeal","-36.32109833","142.4190063","AU"
"YWLG","medium_airport","Walgett","-30.032801","148.126007","AU"
"YWLM","large_airport","Newcastle","-32.796114","151.835025","AU"
"YWLU","medium_airport","Wiluna","-26.62919998","120.2210007","AU"
"YWMC","medium_airport","William Creek Aerodrome","-28.905854","136.3406","AU"
"YWRN","medium_airport","Warren","-31.733299","147.802994","AU"
"YWSL","medium_airport","West Sale","-38.090827","146.965335","AU"
"YWTN","medium_airport","Winton","-22.36359978","143.0859985","AU"
"YWWL","medium_airport","West Wyalong","-33.93719864","147.1909943","AU"
"YWYY","medium_airport","Wynyard","-40.997039","145.726","AU"
"YYNG","medium_airport","Young","-34.255576","148.247118","AU"
"ZBAA","large_airport","Beijing Capital International","40.077349","116.596702","CN"
"ZBAD","large_airport","Beijing Daxing International","39.501289","116.413967","CN"
"ZBBB","medium_airport","Beijing Xijiao","39.958592","116.256765","CN"
"ZBCD","medium_airport","Chengde Puning","41.1225","118.073889","CN"
"ZBCF","medium_airport","Chifeng Yulong","42.159723","118.840971","CN"
"ZBDH","medium_airport","Qinhuangdao Beidaihe","39.666384","119.061384","CN"
"ZBDS","large_airport","Ordos Ejin Horo International","39.493514","109.8599","CN"
"ZBDT","large_airport","Datong Yungang International","40.06139","113.480509","CN"
"ZBER","medium_airport","Erenhot Saiwusu International","43.424079","112.091081","CN"
"ZBES","medium_airport","Arxan Yi'ershi","47.3106","119.9117","CN"
"ZBHD","medium_airport","Handan","36.524824","114.424126","CN"
"ZBHH","large_airport","Hohhot Baita International","40.849658","111.824598","CN"
"ZBHZ","medium_airport","Holingol Huolinhe","45.487222","119.407222","CN"
"ZBLA","large_airport","Hulunbuir Hailar","49.208616","119.822301","CN"
"ZBLF","medium_airport","Linfen Yaodu","36.132629","111.641236","CN"
"ZBLL","medium_airport","Lüliang Dawu","37.683333","111.142778","CN"
"ZBMZ","medium_airport","Manzhouli Xijiao","49.566667","117.33","CN"
"ZBOW","large_airport","Baotou Donghe International","40.560001","109.997002","CN"
"ZBSG","medium_airport","Shuozhou Zirun","39.273241","112.691552","CN"
"ZBSJ","large_airport","Shijiazhuang Zhengding International","38.280701","114.696999","CN"
"ZBTJ","large_airport","Tianjin Binhai International","39.12440109","117.3460007","CN"
"ZBTL","medium_airport","Tongliao","43.556702","122.199997","CN"
"ZBUC","medium_airport","Ulanqab Jining","41.130266","113.107274","CN"
"ZBUH","medium_airport","Wuhai","39.7934","106.7993","CN"
"ZBXH","medium_airport","Xilinhot","43.91559982","115.9639969","CN"
"ZBYC","large_airport","Yuncheng Yanhu International","35.117823","111.034023","CN"
"ZBYN","large_airport","Taiyuan Wusu International","37.746899","112.627998","CN"
"ZBYZ","medium_airport","Bayannur Tianjitai","40.926358","107.74093","CN"
"ZBZJ","medium_airport","Zhangjiakou Ningyuan","40.738664","114.933395","CN"
"ZBZL","medium_airport","Zhalantun Genghis Khan","47.865942","122.768662","CN"
"ZGBH","medium_airport","Beihai Fucheng","21.538659","109.293683","CN"
"ZGBS","medium_airport","Baise (Bose) Bama","23.7206","106.959999","CN"
"ZGCD","medium_airport","Changde Taohuayuan","28.9189","111.639999","CN"
"ZGCJ","medium_airport","Huaihua Zhijiang","27.443087","109.704666","CN"
"ZGCZ","medium_airport","Chenzhou Beihu","25.753419","112.845404","CN"
"ZGDY","large_airport","Zhangjiajie Hehua International","29.104749","110.442786","CN"
"ZGFS","medium_airport","Foshan Shadi","23.0825","113.070833","CN"
"ZGGG","large_airport","Guangzhou Baiyun International","23.392401","113.299004","CN"
"ZGHA","large_airport","Changsha Huanghua International","28.189199","113.220001","CN"
"ZGHC","medium_airport","Hechi Jinchengjiang","24.804344","107.710819","CN"
"ZGHZ","medium_airport","Huizhou Pingtan","23.049999","114.599998","CN"
"ZGKL","large_airport","Guilin Liangjiang International","25.219828","110.039553","CN"
"ZGLG","medium_airport","Yongzhou Lingling","26.338661","111.610043","CN"
"ZGNN","large_airport","Nanning Wuxu International","22.598071","108.181922","CN"
"ZGOW","large_airport","Jieyang Chaoshan International","23.552","116.5033","CN"
"ZGSD","large_airport","Zhuhai Jinwan","22.006399","113.375999","CN"
"ZGSY","medium_airport","Shaoyang Wugang","26.806123","110.641042","CN"
"ZGSZ","large_airport","Shenzhen Bao'an International","22.639474","113.803262","CN"
"ZGWZ","medium_airport","Wuzhou Xijiang","23.40316","111.09331","CN"
"ZGYL","medium_airport","Yulin Fumian","22.433042","110.119996","CN"
"ZGYY","medium_airport","Yueyang Sanhe","29.311699","113.281574","CN"
"ZGZH","medium_airport","Liuzhou Bailian / Bailian Air Base","24.2075","109.390999","CN"
"ZGZJ","large_airport","Zhanjiang Wuchuan International","21.481667","110.590278","CN"
"ZHCC","large_airport","Zhengzhou Xinzheng International","34.526497","113.849165","CN"
"ZHEC","large_airport","Ezhou Huahu International","30.341178","115.03926","CN"
"ZHES","medium_airport","Enshi Xujiaping","30.320299","109.485001","CN"
"ZHGH","medium_airport","Guangzhou MR Air Base / Guanghua","32.38866","111.69425","CN"
"ZHHH","large_airport","Wuhan Tianhe International","30.774798","114.213723","CN"
"ZHJZ","medium_airport","Jingzhou Shashi","30.29281","112.44854","CN"
"ZHLY","large_airport","Luoyang Beijiao","34.7411","112.388","CN"
"ZHSN","medium_airport","Shennongjia Hongping","31.626","110.34","CN"
"ZHSY","medium_airport","Shiyan Wudangshan","32.592889","110.906296","CN"
"ZHXF","medium_airport","Xiangyang Liuji","32.152222","112.291666","CN"
"ZHXY","medium_airport","Xinyang Minggang","32.540819","114.079141","CN"
"ZHYC","medium_airport","Yichang Sanxia","30.554132","111.482563","CN"
"ZJHK","large_airport","Haikou Meilan International","19.9349","110.459","CN"
"ZJQH","medium_airport","Qionghai Bo'ao","19.140951","110.452766","CN"
"ZJSY","large_airport","Sanya Phoenix International","18.3029","109.412003","CN"
"ZKHM","medium_airport","Orang (Chongjin)","41.428538","129.647555","KP"
"ZKPY","large_airport","Pyongyang Sunan International","39.224098","125.669998","KP"
"ZKSC","medium_airport","Sunchon Air Base","39.412463","125.890273","KP"
"ZKSD","medium_airport","Sondok","39.745201","127.473999","KP"
"ZKWS","medium_airport","Wonsan Kalma","39.165219","127.487931","KP"
"ZLDH","large_airport","Dunhuang Mogao International","40.161953","94.812827","CN"
"ZLDL","medium_airport","Haixi Delingha","37.125286","97.268658","CN"
"ZLGL","medium_airport","Golog Maqên","34.418066","100.301144","CN"
"ZLGM","medium_airport","Golmud","36.4006","94.786102","CN"
"ZLGY","medium_airport","Guyuan Liupanshan","36.078889","106.216944","CN"
"ZLHX","medium_airport","Huatugou","38.201645","90.837843","CN"
"ZLHZ","medium_airport","Hanzhong Chenggu","33.133527","107.203817","CN"
"ZLIC","large_airport","Yinchuan Hedong International","38.322758","106.393214","CN"
"ZLJC","medium_airport","Jinchang Jinchuan","38.542222","102.348333","CN"
"ZLJQ","large_airport","Jiayuguan International","39.859052","98.339344","CN"
"ZLLL","large_airport","Lanzhou Zhongchuan International","36.515202","103.620003","CN"
"ZLLN","medium_airport","Longnan Chengzhou","33.789918","105.790014","CN"
"ZLQY","medium_airport","Qingyang Xifeng","35.802638","107.598896","CN"
"ZLSN","medium_airport","Xi'an Xiguan","34.376701","109.120003","CN"
"ZLTS","medium_airport","Tianshui Maijishan","34.5601","105.860343","CN"
"ZLXH","medium_airport","Gannan Xiahe","34.819014","102.622261","CN"
"ZLXN","large_airport","Xining Caojiabao International","36.52775","102.040215","CN"
"ZLXY","large_airport","Xi'an Xianyang International","34.442207","108.762385","CN"
"ZLYA","medium_airport","Yan'an Nanniwan","36.479413","109.464083","CN"
"ZLYL","medium_airport","Yulin Yuyang","38.35971","109.590927","CN"
"ZLYS","medium_airport","Yushu Batang","32.836389","97.036389","CN"
"ZLZW","medium_airport","Zhongwei Shapotou","37.573125","105.154454","CN"
"ZLZY","medium_airport","Zhangye Ganzhou","38.801899","100.675003","CN"
"ZMAH","medium_airport","Arvaikheer","46.25030136","102.802002","MN"
"ZMAT","medium_airport","Altai","46.37639999","96.22109985","MN"
"ZMBH","medium_airport","Bayankhongor","46.1633","100.704002","MN"
"ZMBN","medium_airport","Bulgan","48.85499954","103.4759979","MN"
"ZMBU","medium_airport","Baruun Urt","46.66030121","113.2850037","MN"
"ZMCD","medium_airport","Choibalsan","48.135381","114.647231","MN"
"ZMCK","large_airport","Ulaanbaatar Chinggis Khaan International","47.646916","106.819833","MN"
"ZMDZ","medium_airport","Dalanzadgad","43.608628","104.367734","MN"
"ZMKD","medium_airport","Khovd","47.954102","91.628197","MN"
"ZMMN","medium_airport","Mörön","49.663677","100.100028","MN"
"ZMUB","large_airport","Buyant-Ukhaa International","47.843102","106.766998","MN"
"ZMUG","medium_airport","Ulaangom","50.066588","91.938273","MN"
"ZMUL","medium_airport","Ölgii Mongolei International","48.993301","89.922501","MN"
"ZPBS","medium_airport","Baoshan Yunrui","25.053301","99.168297","CN"
"ZPCW","medium_airport","Cangyuan Washan","23.276331","99.373169","CN"
"ZPDL","medium_airport","Dali Fengyi","25.649401","100.319","CN"
"ZPDQ","medium_airport","Diqing Shangri-La","27.7936","99.6772","CN"
"ZPJH","large_airport","Xishuangbanna Gasa International","21.974648","100.762224","CN"
"ZPJM","medium_airport","Lancang Jingmai","22.417733","99.784012","CN"
"ZPLC","medium_airport","Lincang Boshang","23.7381","100.025002","CN"
"ZPLJ","large_airport","Lijiang Sanyi International","26.677483","100.244944","CN"
"ZPMS","medium_airport","Dehong Mangshi International","24.4011","98.5317","CN"
"ZPPP","large_airport","Kunming Changshui International","25.110313","102.936743","CN"
"ZPYM","medium_airport","Yuanmou Air Base","25.737499","101.882004","CN"
"ZPZT","medium_airport","Zhaotong","27.327549","103.75617","CN"
"ZSAM","large_airport","Xiamen Gaoqi International","24.543889","118.127454","CN"
"ZSAQ","medium_airport","Anqing Tianzhushan / Anqing North Air Base","30.582199","117.050003","CN"
"ZSBB","medium_airport","Bengbu Renheji","32.847733","117.320244","CN"
"ZSCG","medium_airport","Changzhou Benniu International","31.920485","119.77546","CN"
"ZSCN","large_airport","Nanchang Changbei International","28.864815","115.90271","CN"
"ZSDY","medium_airport","Dongying Shengli","37.50137","118.789863","CN"
"ZSFY","medium_airport","Fuyang Xiguan","32.882157","115.734364","CN"
"ZSFZ","large_airport","Fuzhou Changle International","25.929254","119.672524","CN"
"ZSHC","large_airport","Hangzhou Xiaoshan International","30.23609","120.428865","CN"
"ZSHZ","medium_airport","Heze Mudan","35.212972","115.736748","CN"
"ZSJD","medium_airport","Jingdezhen Luojia","29.3386","117.176003","CN"
"ZSJG","medium_airport","Jining Da'an","35.647358","116.743269","CN"
"ZSJN","large_airport","Jinan Yaoqiang International","36.857201","117.216003","CN"
"ZSJU","medium_airport","Quzhou","28.96613","118.898793","CN"
"ZSLG","large_airport","Lianyungang Huaguoshan International","34.41406","119.17899","CN"
"ZSLO","medium_airport","Liancheng Guanzhishan","25.67592","116.745907","CN"
"ZSLQ","medium_airport","Taizhou Luqiao","28.562201","121.429001","CN"
"ZSLY","medium_airport","Linyi Qiyang","35.052918","118.411828","CN"
"ZSNB","large_airport","Ningbo Lishe International","29.82670021","121.461998","CN"
"ZSNJ","large_airport","Nanjing Lukou International","31.735032","118.865949","CN"
"ZSNT","medium_airport","Nantong Xingdong International","32.073566","120.980076","CN"
"ZSOF","large_airport","Hefei Xinqiao International","31.98779","116.9769","CN"
"ZSPD","large_airport","Shanghai Pudong International","31.1434","121.805","CN"
"ZSQD","large_airport","Qingdao Jiaodong International","36.361953","120.088171","CN"
"ZSQZ","large_airport","Quanzhou Jinjiang International","24.795855","118.588599","CN"
"ZSRG","medium_airport","Rugao Air Base","32.258341","120.501131","CN"
"ZSRZ","medium_airport","Rizhao Shanzihe","35.405033","119.324403","CN"
"ZSSH","large_airport","Huai'an Lianshui","33.792712","119.126657","CN"
"ZSSM","medium_airport","Sanming Shaxian","26.4263","117.8336","CN"
"ZSSR","medium_airport","Shangrao Sanqingshan","28.3797","117.9643","CN"
"ZSSS","large_airport","Shanghai Hongqiao International","31.198104","121.33426","CN"
"ZSSZ","medium_airport","Suzhou Guangfu","31.2631","120.401001","CN"
"ZSTX","large_airport","Huangshan Tunxi International","29.733299","118.255997","CN"
"ZSWA","medium_airport","Wuhu Xuanzhou","31.1045","118.66687","CN"
"ZSWF","medium_airport","Weifang Nanyuan","36.646702","119.119003","CN"
"ZSWH","medium_airport","Weihai Dashuibo","37.187099","122.228996","CN"
"ZSWX","large_airport","Sunan Shuofang International","31.496952","120.43038","CN"
